,Topic Title,Category,Tags,Leading Post,Post Replies,Created
292,How to access the forums using the newly updated tapastic website,Answered,[],"So far this is my only complaint on the newly updated tapastic website, I can't find a way to access the forums from it n now have to rely on my history in order to get here, if you know anywhere I can find the kink to the forums over there pls lemme know","['If you scroll down to the very bottom of the new page, there is a link to the forums next to ""about"" and ""help""', ""Yeah, like ryoko said, it's at the veeeeery bottom of the frontpage.The fastest way would be just saving the link to the forum in your browsers tabs."", 'Thanks a lot dude, saved me the stress', 'or save time and favorite the forum hence you can get in without scrolling all the way down', 'We just type ""forums"" into the URL direct and Firefox populates it into http://forums.tapastic.com/1 so we get here directly.  You could also create a bookmark.\nWe also type ""dash"" into the URL direct, Firefox populates it, and go direct to our creator dashboard.', ""Thanks, I've been having to use browser history to be able to access the forums.I still don't understand why the forums where moved down to the very bottom of the page. It'd be nice to have it next to the Creators tab like it used to be."", 'Also, if you click on your profile pic on the upper right corner of the screen, there is now a link to the forums in that list where your dashboard is.', 'They put it in the bottom because they hate us.', 'Lol I can definitely see that happening ', 'You can find the forum button now through clicking on your avatar on the main site, where you can also access your profile, dashboard etc.']",4/18/2017 23:56
293,Can’t change my profile icon/background?,Answered,[],"Hi! Every time I try to change my icon or background I get a pop-up that says ""Sorry, there was an error uploading that file. Please try again."". What am I doing wrong?","[""You're not doing anything wrong, the forums' image cache is full and won't allow anyone to upload images until it is cleared. There are numerous other topics that go into more detail, but I wouldn't expect the problem to be fixed so considering it has been that way for several months now."", 'Ah okay, thank you for clarifying! Hope it gets fixed soon ']",4/19/2017 8:10
294,Concerns about Terms of Service,Answered,[],"Hey, so first off I'm an old fart and therefore this doesn't apply to me personally, but it does apply to people I know:

Ability to Accept Terms of Service
You affirm that you are 18 years of age or older, and competent to enter into the terms, conditions, obligations, affirmations, representations, and warranties set forth in these Terms of Service, and to abide by and comply with these Terms of Service.
In any case, you affirm that you are 18 or older, as the Service is not intended for people under 18. If you are under 18 years of age, then please do not use the Service. There are tons of other fantastic websites for you.

From ToS: https://help.tapas.io/hc/en-us/articles/11500554524821
Uhhhhhhhhhhh......so are ya'll saying that people can only use the site if they're 18+? I can understand this for ad revenue and such, but what about people not in the revenue programs? What about readers? @michaelson @STAFF
(Also this thread is open to any other problems people have about the ToS, this is just the one I know of. I'm thinking this is just a poorly-worded whoops and not intentional)
Edit: Aaaaaaaaaaaand it appears to be fixed! Show's over, go home everyone. http://forums.tapastic.com/t/concerns-about-terms-of-service/17766/1455","[""also that kind of makes the mature content warning kind of obsolete now doesn't it?"", ""It looks like they updated the mature content policies to be clearer actually, but still well in place:https://help.tapas.io/hc/en-us/articles/115005323707-Content-and-Community-Guidelines41\nI'm gonna have to make a coffee and familiarize myself with the new terms."", ""Does it mean both the App and the Desktop version of Tapastic/Tapas is now de facto rated 18+?I'm a bit confused. The new font on the Desktop is so rounded and childish, but now everything is for adults??"", ""If this is a case, a lot of people will have to deactivate their accounts - and I believe teens under the age of 18 make up a rather substancial audience when it comes to webcomics. Doesn't feel very nice to just tell them to gtfo like that"", 'Maaaaan who reads that stuff?\nHeh, seriously though, good catch, Res.', ""Hopefully it's just a big oopsie."", ""Haha, nah, it was someone on the StArt Faire Discord chat who caught it. I'm pretty confident this is just a goof because WOW that's gonna be a significant chunk of their user base."", ""I can kind of see why this was necessary, but man... please make a detailed site wide announcement soon. I know every ToS says they can change the rules whenever the management wants to, without notification, but just because you can doesn't mean you should. Please communicate with us!"", ""also the new guidelines apparently people can't have announcement episodes anymore? looolguess i can't post my hiatus page"", 'I really hope this was just a big blooper, because a lot of people I know on Tap are under 18, and since a lot of teens under 18 make up a big chunk of the site, it would hit the place rather hard (like a meteor impact) if they all had to deactivate all because they\'re ""too young"".', ""That's been the case for a long time, but yeah."", 'I\'m in the same boat. It\'s their site, their rules, but it conflicts a lot with the announcement of the ToS updating: \n""Finally, we want Tapas to remain the fun, friendly, and safe place for all creators and readers you\'ve helped us build over the years. "" \nAnd definitely, definitely want to be kept informed! This is a huge change that many people need to know about. Many young creators are on this site who would otherwise need to move. While it\'s their choice to make, a heads up this was going to happen would have been nice.', '3\nI think it was an oopsie cause they changed it now ovo;;', ""Hello everyone, \nApologies for the typo. \nThe terms and services were meant to reflect two different sets of ages. 13 years and older for our general user agreement, and 18 years and older for our revenue related programs. \nUnfortunately, during the process of writing these agreements out, both sections were listed as 18 years or older. It has since been changed to reflect the original user agreement ages. \nWe've made a site-wide announcement during the initial roll out of the site, which should appear for all of you in the form of a yellow ribbon. We'll be making an additional announcement in the form of a site wide notification that links to our Medium post that directs you to the our updated terms and policies. \nAgain, I apologize for the confusion."", ""It's fine! Errors happen. Thank you for clarifying for us!"", '\n\nCalimonGraal:\nalso that kind of makes the mature content warning kind of obsolete now doesn\'t it?\nyeah if that\'s the case, i\'m reaching into my porn folder right now and uploading all the gay time gate shit i\'ve drawn over the years\n. . . i\'m not joking, i literally have a secret folder where i\'ve got drawings and comic strips of mitsuhiro just PLOWING into male individuals, ""mitsuhiro is gay"" headcanon exists for a very good reason lol and as it just so happens, i have a secret passion for drawing penises lol\nEDIT: just saw michael\'s reply, siiiiiiigh i\'ll get my penises in some day :<', 'I would appreciate less unsolicited opinion in the content guidelines, if I\'m being honest.\nSo there are ""plenty"" of sites out there to upload uncensored comics with explicit content? Mind sharing some URLs? Because I know of exactly two, and one of those isn\'t even an actual comic host, it\'s just customizable for that purpose.\nIt\'s fine to have your guidelines, but this claim just attempts to reinforce to readers that it\'s fine, there are positively scads of them out there! That\'s not the case, and creators who incorporate adult-oriented material are most often treated very poorly and limited in opportunity. It\'s so bad that most of us have developed a way of life that requires us to be ready for being screwed over by whatever host we go with, regardless of their terms and agreements at the time.\nI often wish there were plenty of sites out there for us to express ourselves creatively and artistically, without worry about censorship or someone clutching their pearls because of a sex scene. But this sort of language in an official site policy document misleads, which I don\'t think was the intention. I think it would be best removed, since it also adds nothing to the overall document, nor does it introduce a point of agreement.']",4/17/2017 15:51
295,Any tips to draw faster?,Answered,[],"I am such a slow updater. It can take me even more than one month to update, in which it has around 5 pages. I get frustrated myself because I feel like I let my readers down. Here is my comic > Not A Yaoi Story77
Do you guys have any tips for drawing quicker? Or do you have any tips for my comic? Like what can I do to make it updated quicker?
Thanks in advance T___T","[""Ctrl + C, Ctrl + V.And If you find yourself drawing something a lot, make a copy that you can paste in.But I'm not a typical artist, so I don't have any other tips."", 'I\'ve found that ""drawing in bulk"" helps me speed up a little bit. For example, I thumbnail 3-4 pages at once, pencil those pages, ink all of those pages, color all of those pages. It helps a lot with consistency as well.', ""Doing thumbnails can help things up- especially if you use the thumbnails as guidelines to follow. Truthfully, the only way to produce work faster is to develop shortcuts/techniques to help you draw/ink/color faster. For me, I tend to do all my definitive finishes in my inking stage, so I tend to skimp on pencils. It's taken months of me training myself to do that, because I needed to produce faster- it helps coz coloring for me, is the stage that takes extra time; so it really helps me to be able to scribble out my pencils and tighten everything up with my inks in less time."", ""Yehh it's hard to make a comic\nFind a lots of drawing reference maybe can help i hope"", 'Only advice I can think of right now is simply just to keep drawing and get better at drawing. As skills improve it gets easier to draw certain things, and everything goes quicker.At leats it works in theory, but it may not always work in practice. In many cases I spend the same amount of time on each page now as I did a few years ago. I just manage do make something better within the same timeframe.', ""@evan @Kirstin @peekahcosmos @Shanny8 @thomasfallaeriksen    Okay guys thank you so much for your replies. I am thinking to do some copy-paste for panels that have similar art and tweak them. Looking for reference can also save more time so I won't get frustrated with drawing wrong lines. And PRACTICE! Thanks for your suggestions that I can formulate my own tips for my self hehehehe :3"", 'well, you could upload two pages a week instead of the... four? five? (its hard to tell w webcomics) youre uploading now. thats a standard weekly update size, id say.\ndo you have a buffer? get a buffer. when you can, put your comic on hiatus and develop a month of buffer pages. then, even if you fall behind, your updates will be regular.\ndrawing quicker is ultimately a question of practice - a nice practice on speed is draw people in public; theyre only gonna be in that pose for a couple of seconds or minutes, so you have to get down the essentials fast. this practice tool also helps me a lot.10', ""Learn the ins and outs of the program you use. A lot of programs have 'shortcuts' build into them, know how to use them can really speed up your work.\nFor example clip studio paint has a feature that greatly speeds up laying down flat colors. This feature alone can cut 1/2hr-1hr off a page. (Depending on how long it usually takes you, and if your comic is in color.)"", ""A nifty trick I've found is to set realistic time goals for each panel. For example, if I'm working on a panel with one character in it I'll give myself 15 minutes to draw it. With that time goal inmind I start to accept pen strokes that are fine but without a time goal I'd probably ctrl+z 20x's and redraw.\nI also don't beat myself up if I go over the time goal. I assign myself 5 more minutes or so and try to make it within that goal. \nAnother helpful trick is to look into the Pomodoro Technique15. Work 15 minutes and then take a 5 minute break cycle. With designated break times planned out, it's less likely random distractions and mind wondering happens. There's also helpful Pomodoro apps that'll set alarms for your breaks and such."", ""Like most people said just keep drawing and use every trick in the book you know and yahh timing yourself really helps. I normally create weekday sketches where I set my timer to 25 minutes and just sketch a random prompt I think of.\n\n\nCyndiFoster:\nAnother helpful trick is to look into the Pomodoro Technique. Work 15 minutes and then take a 5 minute break cycle. With designated break times planned out, it's less likely random distractions and mind wondering happens. There's also helpful Pomodoro apps that'll set alarms for your breaks and such.\nDefinitely recommending this. My setting is usually 25mins work and 5 minutes break and then take a longer break on the 4th pass. But you can set it on whatever works for you."", 'Rotate you pages while you are drawing. Traditionally, this is easy to do. Digitally, there are options to do this. In Photoshop, press r, then enter, then type a number (like 90), then press enter.\nHaving ""gaps"" in your lines helps you draw faster however, they sort of change the look of your comic.\nDrawing all the time can also help. If you are good at drawing something, you will sometimes be able to draw it faster then usual.', ""I'm not very good at being quick with my art, but an alternative is to post meaningful content instead. Its better to wait for a better comic than to get a rushed, not-very-good comic.\nI still struggle with what i post because I have a dry sense of humor. My schedule is already filled as well. Not only that but i dont believe it's right to Cliche everyone else's comic for your own benefit, no matter how much i want too ;__;"", 'Do 2-4 pages all at once and instead of finishing one and moving to the next, just finish everything at the same time on each, roughs, lines, color, shading etc. I found that speeds up the comic process by a tenfold.', ""@punkarsenic Yea I did break the initial chapters down to two parts, I am thinking to break into two pages again like you suggest but I think it will be too uneventful. well maybe it just me overthink it but that definitely worth a try. Maybe I can re-sketch the thumbnails and make the two pages update become more eventful. Thanks for your reply btw!\n@WakaXO now you mention it yes I will look the shortcuts up the internet -___- thanks!\n@CyndiFoster and @avimHarZ  So yes practice! And that pomodoro technique is great! I will try that, maybe i can focus more with that. Thanks!\n@NickRowler Oh well I never try rotating the pages I am working on. I'll try it then and thanks! \n@AbbieGaming  My thought exactly and I think that what slows me down. I tend to prioritize content in thinking that at least my readers feel that the story moved with each update. Thank you! and I feel better with your reply  :3  \n @indagold I never think to do that because I like to finish one page and see the result before starting a new page. Maybe I can try that. Thanks!"", ""I found out I could skip the sketch phase and go right into the lineart. It saves me so much time! Also CTRL-Z will be your best friend to quickly undo lines you don't like.""]",4/9/2017 22:56
296,Is it wrong to monetize a comic with others’ characters?,Answered,[],"I have a comic named Understanding Nothing17. Occasionally i have Peridot visit my comic for comedic use, and have a disclaimer in those episodes stating that she belongs to Rebecca Sugar. Now lets say I were to get Tipping enabled on a comic like that, is it allowed? It isn't a fan comic, so I wouldn't be making money off the creator's idea, just my own.
I'm still a little curious if that's an OK thing to do. I don't want tipping yet though,  id like to wait to see if my comic is worthy of buying me lunch.","[""I'm pretty sure it's still against Tapastic's rules, as she's still someone else's copyrighted character that you don't have express permission to use."", ""It's an interesting idea, cause she's not a main character and simply makes a cameo every now and then .3. Like, I can't say for sure if it is or is not against the rules technically, but it also isn't the biggest of deals. ¯_(ツ)_/¯ I doubt Rebecca Sugar (or her associates) are gonna see that Peridot cameo and come for you if you turn on tipping. \nSo yeah, technically wrong on the legal side of things. Morally speaking, it's just a cameo so //shrug. It's up to how you feel about it."", ""\n\nrainbowolfe:\nIt's up to how you feel about it.\nIt's not, though. If they use a copyrighted character that isn't their own, they can't monetize it. Those are Tapastic's rules."", ""Agreed. Even if the chance of Cartoon Network finding the comic and getting upset are slim, Tapastic has every right to enforce their terms of service and prevent people from monetizing comics with intellectual property that they don't hold the rights to."", ""If you don't have Rebecca Sugar's written permission, then you can't monetize your comic. Either get rid of Peridot to earn money or don't turn on revenue/tipping. Those are your only options"", ""\nHitaka5Ever_LoboSong:\nIf you don't have Rebecca Sugar's written permission, then you can't monetize your comic. Either get rid of Peridot to earn money or don't turn on revenue/tipping. Those are your only options\n I was thinking of redoing some older comics and make them look nicer (especially the first one), so ill remove Peridot from them. Thank you for that suggestion.\n\nKaykedrawsthings:\nAgreed. Even if the chance of Cartoon Network finding the comic and getting upset are slim, Tapastic has every right to enforce their terms of service and prevent people from monetizing comics with intellectual property that they don't hold the rights to.\nYoure absolutely right. Ill save Peridot for a never-planning-to-buy-me-lunch comic. Thanks for your Input!\n\n\nrainbowolfe:\n\nIt's an interesting idea, cause she's not a main character and simply makes a cameo every now and then .3. Like, I can't say for sure if it is or is not against the rules technically, but it also isn't the biggest of deals. ¯_(ツ)_/¯ I doubt Rebecca Sugar (or her associates) are gonna see that Peridot cameo and come for you if you turn on tipping. \nSo yeah, technically wrong on the legal side of things. Morally speaking, it's just a cameo so //shrug. It's up to how you feel about it.\n\nI doubt that ill be able to make money off of that. Its okay though! It was never a goal of mine to earn money/subs in the first place. I only started it because i wanted to share Jokes with people who could actually understand them because they, too, also spend 70% of their lives dedicated to the internet "", ""\n\nAbbieGaming:\nIll save Peridot for a never-planning-to-buy-me-lunch comic.\nThat sounds like a good idea! But don't forget, tipping/ad rev is tied to your entire account rather than individual comics on your account. So if you make that comic in the future, you'll want to make a separate account to post it."", ""\n\nkeii4ii:\nThat sounds like a good idea! But don't forget, tipping/ad rev is tied to your entire account rather than individual comics on your account. So if you make that comic in the future, you'll want to make a separate account to post it.\nWeird Tapastic should make an option to enable/disable monetization for specific comics. Ill keep that in mind.""]",4/11/2017 15:09
297,Questions about asking for feedback and replying to comments,Answered,[],"So it feels embarrassing that I'm only asking these questions just now, when I've been here for months, but can anyone please help me with these? I made this thread because I wasn't sure if these questions would fit in either of these threads: http://forums.tapastic.com/t/please-read-before-posting-a-quick-guide-to-the-forums-updated-04-04/7294/1 , http://forums.tapastic.com/t/are-you-new-here-advice-for-creators-starting-on-tapastic/6590/1
The first are that I'm looking for feedback on my comic, but don't know if I can make a thread about it, because when I made a thread asking for it, it was moved to the introductions thread. Was it because I also introduced myself in it, and introductions must always go in the introductions thread? Would I be able to make another thread only asking for feedback? I just want to make sure that I can try that again, and do that correctly if I can. 
Another question I have is that am I missing the option to reply to comments on my comic episodes? I've wanted to reply to them since the first one I received, but I've never been able to submit my replies. Below the text I typed when I've tried to, I only see a cancel button, and no submit or reply button. I haven't been able to find out if this is a technical issue, or if there's another way to submit.","['1: lots of people make feedback threads, so youre definitely allowed to do that. you probably just got moved to introduction bc you were also introducing yourself, yes.\n2: press enter', ""Thanks for both answers! I feel like such a fool for asking about replying, but I asked because on every other website I used, there's always a reply or submit button. I didn't see anything in the interface telling me to press enter instead. Oh well, I'm just happy that I can finally reply to those comments!"", ""When you reply to comments, you have to press enter for it to send. If you wish to go to a new line in the comment, normally you'd use enter, but in Tapastic, you have to hit shift and then enter.I learned that way later so don't be ashamed, the commenting system over here is just... weird."", 'nah its fine, im p sure the enter function is p rare for comments so fair enough', ""Yep, thanks for answering @punkarsenic, that's exactly correct. Feedback threads are A-ok, however mods will move introduction threads to the main introduction thread inorder to reduce forum clutter. We do try and let new member intro threads have a day or two before being moved to give them a chance to stand out and say hi for a bit.\nDefinitely, feel free to make threads asking for feedback and advice. To help us mods out, maybe put feedback in the thread title and categorize it in Art & Writing."", 'Kattlanna:Was it because I also introduced myself in it, and introductions must always go in the introductions thread? Would I be able to make another thread only asking for feedback? I just want to make sure that I can try that again, and do that correctly if I can.\nAnother thing to note: if you just say ""please check out my comic and tell me what you think!!"" that\'s just going to sound like ""please read my comic."" If you think about it, everyone\'s gonna hope that the folks who read their comic also tell them if they like it!\nSo it can help to be a little more specific -- instead of just ""I want feedback,"" you could be mention specific issues you want outside opinions on -- ""I want to know if the pacing is working -- is the story moving fast enough? and is there anything noticeable I can improve in the artwork?"" or ""Does the story make sense so far, and does the dialogue feel natural?"" If you add in a ""and any other feedback you have!"" then folks will absolutely mention anything else that stands out to them.\nI know for me, I like giving crits, but it takes me a few hours to do, so I tend to ignore any threads that don\'t ask for thoughts on specific elements, because there\'s a good chance that someone saying ""I\'m looking for feedback, here\'s my comic!"" is just hoping for some comments, rather than critique. Taking the time to ask for specific things is a really good way to show that you\'re actually interested in specific feedback!']",4/11/2017 8:16
298,Fan Comics on Tapastic?,Answered,[]," Hello! How are you all today?
 I have a pretty simple question, but I don't know it. Are we allowed to post things like fancomics or doujins on here?","[""You are so long as you aren't making money off of it, so no tipping or ad revenue."", 'Oh, that makes sense! Thank you.']",4/10/2017 19:07
299,Having Coin Troubles,Answered,[],"Hey, I'm having trouble with the Tapas app. I currently have 590 coins, but when I go to tip a creator it says I have something way less than my current coins. Is this a problem other people are having and how do I fix it?","['Did you get some of those coins for free?\nCoins you can tip to artists are coins you got by watching ads, or coins you purchased. When tapastic does promotional things like ""200 free coins!!"" those coins usually can\'t be used to tip artists\nSo if you got any of those coins from promotional things like that, that might be why the number is different when you go to tip a creator.', 'Thanks for answering my question.']",4/9/2017 17:58
300,Thoughts on sidenotes/telling instead of showing?,Answered,[],"Hello! I was just wondering if I could get some opinions on this: what do you guys think of little boxes or text between panels explaining a concept in more detail?
I'm making up a bit of a fantasy world with some made-up words and other imaginary things, and while in writing I know it's best to ""show, not tell"", I feel like trying to do that in a comic/through a visual medium can cause some confusion and awkwardness in the flow of scenes. 
For example, in the culture I am creating people have two names; a ""true"" name known only by family and loved ones, and a nickname which is generally used by everyone else. This isn't really something I can show through my drawings, and just directly applying it in dialogue by calling a character by two names can get confusing. Yet having a character verbally explain the entire concept to another character also seems a little strange and unnecessary (since all characters are supposed to be familiar with this naming system). 
The kind of note I'm thinking about I see used a lot in manga, usually to explain Japanese puns, and looks a bit like the text between panels on this9 page (sometimes put into a separate box or sideways). 
Is this generally acceptable, or would it be considered tedious and the best option is to try and convey everything through drawings and dialogue?","['It\'s not so bad, but it can get excessive and it puts some people right off by insulting their intelligence. It\'s much better to explain things through dialogue and imagery, allowing the reader to naturally figure things out gives them a greater connection with the world you\'re creating. It is a balancing act, as being too obtuse can just be alienating – the opposite effect. You can afford yourself a certain amount of exposition to explain things through dialogue - known as an ""idiot lecture"". Which is still clumsy, but less immersion breaking than explanatory boxes out of nowhere. My main issue with them is they instruct the reader to become familiar with - and care about - a world by reminding them that they\'re not a part of it. It\'s much better to immerse people – create something they want to explore and learn about.\nThere is a much better way to do it though: clue your reader in. Give them a scenario or a line of dialogue that centres the concept and then use small moments to create a firm idea.\nFor example, the two name thing is easy enough (though I don\'t know much about what you\'re setting is), why not just demonstrate it by two characters referring to a third by two different names  – and then having the non-close character say something along the lines of ""So THAT\'S her familiar name!?"" If you then follow up with characters in situations where they\'re named differently by different people, it should give the reader plenty of scope to figure it out.', 'i think sometimes its necessary, but as others have said you have to be careful not to get excessive as it gets a lil insulting. i once read a comic where some of the scenes were set in south london, with london slang, and everywhere there were asterisks. as an east londoner this was... really funny, and made the dialogue sound awkward, because it was spattered with these slightly-off-the-mark translations. in that case, it was something they could google, or get from context clues.\nin other cases, id say its the lesser of two evils. either you explain it in a footnote, or youre stuck doing an exposition panel / page that youre struggling to fit in comfortably. like, for some elements of the culture and words.', ""In this case I would definitely avoid it. Don't explain your plot through side notes. I would generally only use those for explaining, like, cultural things or language discrepancies, like in the translated mangas. I've seen the true name/nickname thing done before without side notes, so I'm sure you can find a way."", ""Bruv*, best allow** the side notes. Man's*** got no time for that.\n*Friend**Stop it***I/he - collective pronoun that's applied flexibly."", 'basically lmao\nrudeboy* buff** sideman***\n*referring to a stranger, derogatory** good looking*** sidekick / kissarse. ill allow em that one tho bc sideman means a TOTALLY different thing in america', 'I would avoid it, as it can be clunky. If you feel you have to explain some things then it may be that they aren\'t written clearly enough for the reader. At the same time, most readers are smart and can figure things out based on context cues.\nThe familiar name, nickname thing can be easily solved by just having characters with different relationships use the different names. Admittedly, I was worried about that in my own story, I have a character whose name is Dionisia, her husband calls her Diot, and her grandkids call her Grandee, but so far no readers have mentioned they are confused. They relationship of the characters is spelled out and people ""get"" that a grandkid wouldn\'t be calling their grandma by their full name like a colleague would.\nI think most people have experience with professional and personal names and nicknames. We all know at least one person who goes by different names, so it isn\'t a completely foreign concept at all. You can also have the character be offended that someone called them by the ""wrong"" name, and it could be an interesting character moment.', 'yueu:This isn\'t really something I can show through my drawings\n""Show, Don\'t Tell"" doesn\'t mean ""use pictures instead of words,"" just for the record. You can ""show"" using dialogue. ""Show, Don\'t Tell"" just means to let the reader see evidence of something and draw their own conclusions rather than telling them how to feel.It\'s not always applicable -- as a silly example, having a character say ""My name is Jack"" is a bit of exposition, but if you try to figure out how to ""show"" that instead of directly saying it, you\'re tying yourself in knots for something that\'s really not worth it.\nSo, for the true name vs. nickname thing, I don\'t think it\'d be a sin to have a note, as long as it\'s efficient and doesn\'t insult the reader -- like, a protagonist is introduced and a caption says ""his truename is Sparrowhawk, but since truenames are sacred, he\'s called Ged,"" then that\'s pretty efficient and lets the reader come to some conclusions on their own -- now, a character calls him ""Sparrowhawk"" and we immediately understand something about that interaction, and have to piece together on our own what kinds of people are allowed to know or use that name. It still allows you to ""show"" the significance of that practice.\nOn the other hand, if your footnote is also a short explanation of this practice and its cultural implications, I think you\'d be over-explaining, and explaining those things wouldn\'t have the same impact as watching interactions and piecing together exactly how the different names are used.\nAs DMBrigman and shiftingverses pointed out, it\'s usually possible to fit this sort of thing in the narrative -- if you just use the different names, I think folks would miss the significance of the Truename and assume it\'s just a nickname, but if there is space in the narrative for, say, a character to ask about another character\'s truename (""I can\'t tell you my truename, I just met you!"" is exposition, but isn\'t weird for characters who know about truenames to say to each other), that can make the whole thing feel more natural.In general, I think anything you can let the audience put together in that way feels a lot better, and makes your world feel real in a way that constant footnotes do not. Bringing together characters who feel different ways about established pieces of the world makes it much easier to talk about and also puts those pieces into context. But it\'s also sometimes not worth tying yourself in knots trying to avoid saying a single sentence directly -- so I think what\'s the best way to convey it is going to vary from example to example!\nIt\'s not so much about restraining yourself to ""the drawings and dialogue"" specifically, and more about looking for places for this cultural or world detail to be demonstrated through interactions and through the story itself!', ""I tried the text between panels for an older comic of mine, but I found it got really distracting really fast. So I deleted all of but one or two of them when I posted the comic online. It's like watching a movie with some random person giving commentary that you didn't ask for. Some people might like it, others...ehhhh..."", 'If you\'re really concerned about the specific name problem, something that may differentiate the nickname vs true name is having a figure of authority around. It\'s one thing for a bunch of friends to call someone by a nickname, but it\'s entirely another when an angry mom does that whole ""LOREM IPSUM!! GET YOUR BUTT IN HERE!"" Perhaps there\'s an elder in the culture that refers to them as their true name. If you give the person saying it obvious authority and formality in the culture (and I don\'t mean by being snobby or whatever, just that they\'re serious about their job) you can imply the formality of the true name they call your characters. \nAs for showing not telling? In my comic we get around the whole needless notes on world building by doing two things:  1. The most important. Give. Hella. Context. Clues. Use your page space to spell out the ideas as quickly and completely as possible. For example on this page and this page we talk about HIVES. They\'re kinda like security cameras that just kinda float around in the sky. We show the HIVE when we talk about it, have the character looking at, talking about \'needing eyes\' and \'tapping a hive\', again the same character is looking at these objects as the person they\'re talking to say\'s they can\'t \'tap in\' because \'they\'ve gone dark . It was easy our readers to understand that the characters are talking about hacking these flying security cameras.  2. We put anything that we feel would be a cool additional note, character trivia or something needing further explanation into the bottom text description. Internally my team calls them worldbuilding notes. We don\'t say anything about them, and they\'re usually under the \'cut\'. So the only way our readers know about them is if they click that page. The readers who discover these world building notes absolutely LOVE them. Bonus is that it gives your readers the chance not only to talk about the comic, but put context into how the notes weave into the page, and greater story. They lead to some pretty interesting conversations. \nOkay I lied. I have a third thing you gotta remember when you\'re doing this kinda work. When it comes to ""Show, Don\'t Tell,""  you have to have faith in two things. You must have faith in yourself as a creator, and you must have faith in your readers. Comic readers aren\'t stupid. Trust them to be able to put two and two together.  ', ""Thanks everyone for your input! I'll try and avoid using side notes if I can try and find a better way to convey cultural concepts, and thanks for some of the advice on how I could employ dialogue and context clues ""]",4/7/2017 4:48
301,File size frustrations,Answered,[],"Hi, I'm new and I'm sorry if this is in the wrong spot. I'm having a hard time...
I'm not exactly sure how to change the file size to my comic pages. Is there a certain site that people use to do this or a specific program or can you easily do it anywhere without screwing up the quality?  I just don't know how to easily do it...
Sorry if this has been asked before..","[""How are you creating your pages? If you're making them digitally you should be able to edit the size in that program. For instance: photoshop or manga studio."", 'I draw the pages with a tablet and Manga Studio. I first thought to use ""change image resolution"" to scale them down. \nI guess I\'m just unsure if they\'re scaled down enough (what is acceptable. The help section comic made it seem as though anything in the hundreds like 150 or something like that is too much).', 'You\'re on the right path!\nOn Tapastic, the maximum size of a file is 940x2000 pixels. If you\'re not making a vertical scroll comic, the first number is most important since it dictates the maximum width of a single page. The width can be any number smaller than that, although I wouldn\'t go below 700 - you want to keep the text readable. \nIn CSP, use the change image resolution tool as you are. If you\'re using a template with pixels as the default measurement, just type ""940"" in the width box and the height will automatically downsize. If you\'re using inches instead of pixels, go find a pixel to inch calculator and use whatever number it gives you.I\'d also reccomend saving the resized comic page separately from the full size, full layer file. In case you need to change things or you need a different size, you don\'t want to save over your work!', ""Oh okay. All of my pages are basically 729x1032 (and horizontal is the opposite and it does say that it's too big so I have to fix those). I was so worried about the file size because the pixels sound okay but the kb seemed too big; I'd scale it down so the kb was lower but the pixels were lower (below 700). It sounds like things aren't too bad though. Thank you both for your help!"", ""Manga Studio 4 does the same thing to me. Even though I set the pages a certain size, it still doesn't cooperate with me. I use a converter to change my pages. The tough part about it is, is that I have to do this to every individual page. Just make sure your saving your work too because MS also tends to delete everything and change the formatting of the pages at random too. If you need me to link the converter, just let me know! Good luck! "", 'What might help is if you can ""flatten"" the file. I use photoshop to do this, it should reduce the file size. Paint tool SAI can do this too. I haven\'t figured out how to do it in CSP though.', 'never like that part', 'Hm-m-m, what looked like a pretty straightforward question actually turned out to be a quite interesting research. There are actually many different ways to reduce the file size and it\'s very dependent on which file format you use and for what purpose. My guess is that you are trying to reduce the file size for .PNG or .JPG file for posting your comic page so it should be a pretty straightforward process. \nIn general, when you save .PNG files they have a compression option that lets you reduce the file size without losing quality (as PNG compression is lossless by default) and there are plenty of programs that can reduce .PNG even further by removing some extra data from it – for example, it looks like that PNGOUT plug-in is quite widespread and can be used within several different programs like XNView or IrfanView. By the way, both of these programs can batch convert images so even if there are several files to convert, it shouldn’t be a problem.\nIf you are going to use .JPG format as an output, there are also several options you can fiddle with and besides the usual “Optimize” and ""Quality"" options it looks like you can also choose different sub-sampling methods where some can yield smaller file but with more compression artifacts while other methods can yield bigger file with less artifacts. I think it’s up to you to find out which options are available in your software, whether you want to use additional programs or not and which options will give you best results.\nIf your question was about using other formats for other purposes like storing your working files, it all depends on the format itself and the general usage of that file – you can flatten unnecessary layers, use formats that can compress data and so on, but again, it’s pretty much up to you to find out the best possible solution for your working pipeline.\nAnd by the way, resizing the image, while being the most obvious solution, also has a couple of things to keep track of: since there are various algorithms for upscaling and downscaling, in some cases it makes sense to fiddle with options and see which one has the best output. As far as I can see, most people seem to agree that Lanczos yields best results in most standard cases, but different programs can have different resampling algorithms so it’s hard to tell which one is the best one.And the last but not least – I’ve heard that some people prefer to add text bubbles after the page was resized to its output size so text won’t be affected by compression and downscaling algorithms.']",4/6/2017 17:04
